award_uid,announcement_id,announced_date,service_branch,contractor_raw,contractor_city,contractor_state,amount_usd,action_type,contract_number,base_contract_number,modification_number,cumulative_face_value_usd,pricing_type,is_idiq,is_multi_award,work_description,place_of_performance,completion_date,contracting_activity,bids_solicited,bids_received,small_business,extraction_confidence,extraction_notes,extracted_at,extractor_model,llm_cache_key,skills_version,contract_uid,is_creating_event,duplicate_of
1b5ed953784e7787,4529481,2026-06-29,AIR FORCE,Artisan Consulting Engineers LLC,Chaplin,Illinois,450000000,multi_award_pool,FA8903-26-D-0041,,,,firm-fixed-price,true,true,"Roofing, repair, and replacement services including low-slope, steep-slope, and metal roofing system work.","At Department of the Air Force installations within the continental U.S., including Alaska","June 29, 2031","772nd Enterprise Sourcing Squadron, Joint Base San Antonio–Lackland, Texas",,40,true,0.92,"Multi-award pool, additional company beyond initial 22 listed",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,b3802b7b9c9e266f,true,
ef1735d42b2c259c,4529481,2026-06-29,AIR FORCE,Bowhead Base Operations LLC,Springfield,Virginia,30000000,new_award,FA4419-26-D-0007,,,,,true,false,"Base telecommunications support for wired telecommunications and networked voice, video and data services.","Altus Air Force Base, Oklahoma","June 30, 2031","97th Contracting Flight, Altus AFB, Oklahoma",,2,false,0.93,,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,cb94dbcaf089a7e5,true,
69c320bfe7d03f6c,4529481,2026-06-29,NAVY,"Northrop Grumman Systems Corp., Mission Systems Sector",Linthicum Heights,Maryland,312338052,option_exercise,N00024-20-C-5519,N00024-20-C-5519,,,firm-fixed-price,false,false,Production of Surface Electronic Warfare Improvement Program Block Three Hemisphere and Quadrant systems.,"Baltimore, Maryland (33%); Tampa, Florida (10%); Chelmsford, Maryland (8%); Sykesville, Maryland (7%); San Diego, California (5%); Hudson, New Hampshire (4%); Woburn, Massachusetts (4%); Rochester, New York (3%); Nashua, New Hampshire (3%); Glendale, Arizona (2%); Denver, Colorado (2%); Washington, North Carolina (2%); Longmont, Colorado (1%); Cincinnati, Ohio (1%); and miscellaneous locations each less than 1% (15%)",August 2029,"Naval Sea Systems Command, Washington, D.C.",,,false,0.92,Entry states 'modification to exercise an option' but lacks explicit modification number. Treating as option_exercise per R-003.,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,6e9a22a5736d624e,true,
63bc3fbb3eb6298f,4529481,2026-06-29,NAVY,"HDR AECOM Infrastructure JV, a JV",Honolulu,Hawaii,100000000,new_award,N62742-26-D-1211,,,,firm-fixed-price,true,false,Architect-engineer services for design and engineering of projects involving significant base infrastructure and civil design.,"Various locations within NAVFAC Pacific area of responsibility including Guam (60%), Micronesia (15%), Hawaii (10%), and other locations (15%)",June 2031,"NAVFAC Pacific, Joint Base Pearl Harbor-Hickam, Hawaii",,7,false,0.93,,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,fea55e91eea32c00,true,
6cfae19cdeb0c5a2,4529481,2026-06-29,NAVY,"Sikorsky Aircraft Corp., Lockheed Martin Co.",Stratford,Connecticut,51714440,modification,N0001923D0011,N0001923D0011,P00018,,"firm-fixed-price, cost-plus-fixed-fee, cost reimbursable",true,false,"Continued integrated logistics support, sustaining engineering, spares support, material management, component overhaul, and training for VH-92A Patriot in-service helicopter.","Stratford, Connecticut (30.14%); Woodland, Washington (6.04%); Fort Worth, Texas (5.97%); Italy (5.75%); Sylmar, California (5.71%); Estonia (3.21%); Irvine, California (2.61%); Harrisburg, Pennsylvania (2.44%); Springfield, New Jersey (2.37%); Berlin, Connecticut (2.07%); Landshut, Delaware (1.75%); Charlotte, North Carolina (1.72%); Peachtree City, Georgia (1.57%); Great Britain (1.57%); Rockford, Illinois (1.42%); Vergennes, Vermont (1.31%); Erie, Pennsylvania (1.18%); Milford, Connecticut (1.11%); Westminster, South Carolina (1.05%); various locations within continental U.S. each under 1% (19.17%); and various locations outside continental U.S. each under 1% (1.86%)",March 2029,"Naval Air Systems Command, Patuxent River, Maryland",,,false,0.93,,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,89c5ac8940004339,true,
e96ee0bb6da713a8,4529481,2026-06-29,NAVY,"KTH Services JV LLC,*",Colorado Springs,Colorado,34950653,new_award,N69450-26-D-0024,,,279526486,firm-fixed-price,true,false,"Base operations support services including port operations, facility management, custodial, pest control, solid waste management, grounds maintenance, utilities management, and environmental services.","Jacksonville, Florida",December 2027,"Naval Facilities Engineering Systems Command Southeast, Jacksonville, Florida",,5,true,0.93,"Small business award. Maximum value of $279,526,486 including base period and seven option periods is recorded as cumulative_face_value_usd.",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,c01d050759cd32e2,true,
6dbe3afab93a044c,4529481,2026-06-29,NAVY,Saab Inc.,East Syracuse,New York,23190271,new_award,N66604-26-C-0186,,,,firm-fixed-price,false,false,Procurement of four MK66 Heavyweight Undersea Training Targets (AUV62-AT).,"East Syracuse, New York",June 2028,"Naval Undersea Warfare Center Division Newport, Newport, Rhode Island",,,false,0.93,Non-competitive procurement (sole source).,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,0929bcf05336a00a,true,
bcf0dc2b8e5b0b5f,4529481,2026-06-29,NAVY,Greensea Systems Inc.,Richmond,Vermont,18154710,new_award,N66001-26-D-0004,,,,"cost-plus-fixed-fee, cost-with-no-fee, firm-fixed-price",true,false,Engineering technical services and hardware in support of autonomous and remotely operated systems operating in maritime environments.,"Richmond, Vermont (99%); and outside the continental U.S. (1%)","June 28, 2033","Naval Information Warfare Center Pacific in San Diego, California",,,false,0.93,Sole-source IDIQ award with seven-year ordering period.,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,852f65a97c480ffd,true,
91d34f5fad5326bc,4529481,2026-06-29,NAVY,"Huntington Ingalls Inc., Ingalls Shipbuilding Division",Pascagoula,Mississippi,12522158,modification,N00024-21-C-4205,N00024-21-C-4205,,,cost-plus-fixed-fee,false,false,Procurement of common rail upgrade kit for San Antonio-class dock landing ship USS Arlington (LPD 24).,"Pascagoula, Mississippi",,"Naval Sea Systems Command, Washington, D.C.",,,false,0.92,Modification with special performance incentive but no explicit modification number stated.,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,102376993bae866d,true,
8546a101bb77eeb2,4529481,2026-06-29,NAVY,"Quantum Technology Sciences LLC,*",Houston,Texas,10843003,new_award,N0016426CMP04,,,13179054,firm-fixed-price,false,false,Procurement of Seismic Acoustic Detection and Ranging Underwater System.,"Houston, Texas (90%); and Keyport, Washington (10%)",December 2027,"Naval Surface Warfare Center, Crane Division, Crane, Indiana",,,true,0.93,"Small business award. Contract includes options; cumulative value with options is $13,179,054.",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,a220b592d10940f2,true,
82740e088e8cd168,4529481,2026-06-29,ARMY,"Armitage Architecture Inc.,*",Williamsville,New York,45000000,multi_award_pool,W50S8H-26-D-A010,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool with 21 small business companies competing for shared $45,000,000 ceiling",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,04fc4fb727e8baed,true,
aec5b23ca17a51c9,4529481,2026-06-29,ARMY,"Aventus NV Inc.,*",Boulder City,Nevada,45000000,multi_award_pool,W50S8H-26-D-A011,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 2 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,258474277511df89,true,
e2bbdf56a1eaeda3,4529481,2026-06-29,ARMY,"Benka Inc.,*",New Brunswick,New Jersey,45000000,multi_award_pool,W50S8H-26-D-A012,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 3 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,c43f4d52156af262,true,
687b00011c060ebc,4529481,2026-06-29,ARMY,"Black Horse Group LLC,*",Watertown,New York,45000000,multi_award_pool,W50S8H-26-D-A013,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 4 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,acdac8aa51c8a107,true,
f806963535874100,4529481,2026-06-29,ARMY,"Con Tech Building Systems Inc.,*",Gouverneur,New York,45000000,multi_award_pool,W50S8H-26-D-A014,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 5 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,4d30e1873d7f5bbf,true,
3f64473634a6744f,4529481,2026-06-29,ARMY,"DMYLES Inc.,*",Niagara Falls,New York,45000000,multi_award_pool,W50S8H-26-D-A015,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 6 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,291bd26fe9f71914,true,
4ddad366d04beb0a,4529481,2026-06-29,ARMY,"EL Ames,*",Baldwinsville,New York,45000000,multi_award_pool,W50S8H-26-D-A016,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 7 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,a1cc25f9ec528e6c,true,
bc1225b1e7715045,4529481,2026-06-29,ARMY,"Industry Standard USA LLC,*",Liverpool,New York,45000000,multi_award_pool,W50S8H-26-D-A017,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 8 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,f99486bd0d036090,true,
38e1f5ff69ba2a54,4529481,2026-06-29,ARMY,"Iron Sword Enterprises LLC,*",Wallkill,New York,45000000,multi_award_pool,W50S8H-26-D-A018,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 9 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,cca68662ca013112,true,
76f57e635b485f66,4529481,2026-06-29,ARMY,"JJ Contracting Corp.,*",Auburn,New York,45000000,multi_award_pool,W50S8H-26-D-A019,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 10 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,08ada30c83a71af7,true,
277523c3acf5033d,4529481,2026-06-29,ARMY,"K2 Contracting Group LLC,*",Manassas,Virginia,45000000,multi_award_pool,W50S8H-26-D-A020,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 11 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,0ffb03c065f3311d,true,
fc2837faa58c23a2,4529481,2026-06-29,ARMY,"Lawman Heating & Cooling Inc.,*",Sackets Harbor,New York,45000000,multi_award_pool,W50S8H-26-D-A021,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 12 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,c17330ecc709a536,true,
c1224dc75db4d4bb,4529481,2026-06-29,ARMY,"Powis Contracting Inc.,*",Copenhagen,New York,45000000,multi_award_pool,W50S8H-26-D-A022,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 13 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,2b1e1a40b2455850,true,
8ac5ca967b25f674,4529481,2026-06-29,ARMY,"Rodriguez Construction Group Inc.,*",Buffalo,New York,45000000,multi_award_pool,W50S8H-26-D-A023,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 14 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,9c324b7674b5d85e,true,
46c947a30d04c762,4529481,2026-06-29,ARMY,"SJ Thomas Co. Inc.,*",Syracuse,New York,45000000,multi_award_pool,W50S8H-26-D-A024,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 15 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,6b331b19d894957e,true,
c3bbba9374559183,4529481,2026-06-29,ARMY,"Serviam Construction LLC,*",Altoona,Pennsylvania,45000000,multi_award_pool,W50S8H-26-D-A025,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 16 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,f5f56c11aa52c4af,true,
685dbdba29f4e735,4529481,2026-06-29,ARMY,"Seybren Construction LLC,*",Brewerton,New York,45000000,multi_award_pool,W50S8H-26-D-A026,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 17 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,b2104c4f6b23c259,true,
6e850858fc02785b,4529481,2026-06-29,ARMY,"SPR Construction Corp.,*",Albany,New York,45000000,multi_award_pool,W50S8H-26-D-A027,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 18 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,86967c313b8bd07e,true,
bee88a236d0d2759,4529481,2026-06-29,ARMY,"Structural Associates Inc.,*",East Syracuse,New York,45000000,multi_award_pool,W50S8H-26-D-A028,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 19 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,0d850076cadbc7fe,true,
a686c08737ea2da7,4529481,2026-06-29,ARMY,"Upstate Construction Services Inc.,*",East Syracuse,New York,45000000,multi_award_pool,W50S8H-26-D-A029,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 20 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,68dcdc727a2787ac,true,
e1aba5889f912953,4529481,2026-06-29,ARMY,"Welch Construction Inc.,*",Marcellus,New York,45000000,multi_award_pool,W50S8H-26-D-A030,,,,firm-fixed-price,false,true,"Maintenance, repair, and construction services at various locations.",Work locations and funding will be determined with each order,"June 30, 2031","U.S. Property and Fiscal Office, New York",,22,true,0.92,"Multi-award pool, company 21 of 21",2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,deb4b032d78d8152,true,
d195a0031f76971d,4529481,2026-06-29,ARMY,BAE Systems Land & Armaments L.P.,Sterling Heights,Michigan,34521965,modification,W56HZV-22-D-0082,W56HZV-22-D-0082,P00012,,,false,false,General-purpose variant of the Cold Weather All-Terrain Vehicle.,Work locations and funding will be determined with each order,"Dec. 30, 2027","Army Contracting Command, Detroit Arsenal, Michigan",,2,false,0.93,,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,0ed43cd93d59c662,true,
832548d3dfc7a65e,4529481,2026-06-29,ARMY,"Justin J. Reeves LLC,*",Houma,Louisiana,27664479,new_award,W912P8-26-F-A067,,,,firm-fixed-price,false,false,Rehabilitation of selected upland confined disposal area D along the Calcasieu Ship Channel.,Work locations and funding will be determined with each order,"June 5, 2028","Army Corps of Engineers, New Orleans, Louisiana",,3,true,0.93,,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,581f6f8c75fb8206,true,
b8cd138442ced8af,4529481,2026-06-29,ARMY,Pond Constructors Inc.,Peachtree Corners,Georgia,15985996,new_award,W912DY-26-C-A031,,,,firm-fixed-price,false,false,Preventive and corrective maintenance at multiple U.S. locations.,"Windsor Locks, Connecticut; Dover Air Force Base and New Castle, Delaware; Washington, D.C.; Bangor, Maine; Westfield, Hanscom Air Force Base, and Buzzards Bay, Massachusetts; Andrews Air Force Base and Baltimore, Maryland; Egg Harbor Township and McGuire Air Force Base, New Jersey; Westhampton Beach, New Windsor, Niagara Falls, Scotia, and Syracuse, New York; Middletown, Fort Indiantown Gap, and Horsham, Pennsylvania; North Kingstown, Rhode Island; South Burlington, Vermont; Charleston and Martinsburg, West Virginia; Langley Air Force Base, Virginia; and Pease Air National Guard Base, New Hampshire","June 29, 2030","U.S. Army Corps of Engineers' Engineering and Support Center, Huntsville, Alabama",,5,false,0.93,,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,03459499373ad3b3,true,
53237e218c4da508,4529481,2026-06-29,ARMY,Curtin Maritime Corp.,Long Beach,California,12740187,new_award,W912BU-26-C-A027,,,,firm-fixed-price,false,false,"Maintenance dredging of approximately 500,000 cubic yards of sediment within the Delaware River.","Morrisville, Pennsylvania","March 11, 2027","U.S. Army Corps of Engineers, Philadelphia, Pennsylvania",,5,false,0.93,,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,fadfd667b1b44516,true,
5e0b73b5ec2b45ff,4529481,2026-06-29,ARMY,Amentum Services Inc.,Chantilly,Virginia,9385002,modification,W58RGZ-25-C-0003,W58RGZ-25-C-0003,P00101,367981814,,false,false,Global aviation maintenance services.,"Huntsville, Alabama; Fort Campbell, Kentucky; and Germany","Nov. 30, 2026","Army Contracting Command, Redstone Arsenal, Alabama",,,false,0.93,,2026-09-02 18:10:50,claude-haiku-4-5,826cbd058594a0887175bce17d3a7e87c5ff2c57fcba57e6ccd507f3f4e671bc,1f32b0159df4,2864d9b677b2f5fd,true,
32ba6d9aae037978,4528154,2026-06-26,AIR FORCE,Vertex Aerospace LLC,Madison,Mississippi,500000000,new_award,FA8134-26-D-B004,,,,"firm-fixed-price, indefinite-delivery/indefinite-quantity",true,false,"Contractor logistic support services for the Air Force C-12 aircraft fleet, including time-sensitive movement of personnel, cargo, medical evacuation, and test support.","Joint Base Elmendorf-Richardson, Alaska; Edwards Air Force Base, California; Joint Base Andrews, Maryland; Madison, Mississippi; Holloman Air Force Base, New Mexico; Okmulgee, Oklahoma; San Angelo, Texas; Buenos Aires, Argentina; Gaborone, Botswana; Brasilia, Brazil; Bogota, Colombia; Cairo, Egypt; Accra, Ghana; Tegucigalpa, Honduras; Budapest, Hungary; Yokota Air Base, Japan; Nairobi, Kenya; Rabat, Morocco; Manila, Philippines; Riyadh, Saudi Arabia; Bangkok, Thailand; Ankara, Turkey; and Oslo, Norway","June 30, 2031","Air Force Life Cycle Management Center, Tinker Air Force Base, Oklahoma",,3,false,0.95,,2026-09-02 18:10:50,claude-haiku-4-5,3869e500cab4b247591d4abc590a244722bbef1b1cffb39489303d1f0c7f54b9,1f32b0159df4,ca7ce2c44e39bcf5,true,
4d137dd9a78bf46a,4528154,2026-06-26,AIR FORCE,VSE Tek,Taunton,Massachusetts,9909176,new_award,FA2330-26-C-B008,,,,firm-fixed-price,false,false,"Expert systems integration, cybersecurity, software development, and policy support to update weather data systems for climatology quick reaction capabilities.","Hanscom Air Force Base, Massachusetts; Offutt Air Force Base, Nebraska; and Asheville, North Carolina","June 24, 2027","Air Force Life Cycle Management Center, Electronic Systems Directorate Contracting, Hanscom Air Force Base, Massachusetts",,,false,0.95,"Sole source acquisition. Awarded June 25, 2026.",2026-09-02 18:10:50,claude-haiku-4-5,3869e500cab4b247591d4abc590a244722bbef1b1cffb39489303d1f0c7f54b9,1f32b0159df4,5980eec862649768,true,
26ef3dd228f868ef,4528154,2026-06-26,NAVY,"Space Ground System Solutions, Inc",Melbourne,FL,245000000,new_award,N0017326D2425,,,,"cost-plus-fixed-fee, indefinite delivery indefinite quantity",true,false,"US Naval Research Laboratory Blossom Point Tracking Facility satellite software and operations support, including information technology infrastructure support and cybersecurity.","U.S. Naval Research Laboratory, Washington, District of Columbia",June 2031,"U.S. Naval Research Laboratory, Washington, District of Columbia",,1,false,0.8,"IDIQ with no options has ceiling of $245M. Two concurrent cost-plus-fixed-fee task orders (N0017326F2408 and N0017326F2409) will be issued with cumulative value of $217,484,999. This row represents the base IDIQ; task orders are issued separately.",2026-09-02 18:10:50,claude-haiku-4-5,3869e500cab4b247591d4abc590a244722bbef1b1cffb39489303d1f0c7f54b9,1f32b0159df4,6a597c097651935b,true,
1954162ebadf02f6,4528154,2026-06-26,NAVY,"Lockheed Martin Corp., Lockheed Martin Aeronautics Co.",Fort Worth,Texas,74220041,modification,N0001919C0010,N0001919C0010,P00134,,cost-plus-incentive-fee,false,false,"Definitization of four contract line items to provide United Kingdom and Italy unique weapons systems integration through system functional review to development test complete on the F-35A and F-35B aircraft, and common partner scope for a tactical data recorder for F-35A, F-35B, and F-35C.","Samlesbury, United Kingdom (51%); Fort Worth, Texas (24%); Orlando, Florida (10%); El Segundo, California (5%); Baltimore, Maryland (5%); Nashua, New Hampshire (1%); various locations within the continental U.S. (2%); various locations outside the continental U.S. (2%)",December 2032,"Naval Air Systems Command, Patuxent River, Maryland",,,false,0.95,"Not competed. Involves international (UK, Italy) and partner funding.",2026-09-02 18:10:50,claude-haiku-4-5,3869e500cab4b247591d4abc590a244722bbef1b1cffb39489303d1f0c7f54b9,1f32b0159df4,33d1cda7cda98d68,true,
12a6fb1c7fe19123,4528154,2026-06-26,NAVY,Lockheed Martin Corporation,Manassas,Virginia,51764071,modification,N00024-18-C-6258,N00024-18-C-6258,,63397435,cost-plus-incentive-fee,false,false,Production of the Integrated Submarine Imaging System for new construction and in-service submarines.,"Manassas, Virginia (49%); Orlando, Florida (33%); Virginia Beach, Virginia (15%); Clearwater, Florida (1%); Andover, Massachusetts (1%); and Arlington, Virginia (1%)",June 2028,"Naval Sea Systems Command, Washington, D.C.",,,false,0.95,"Modification includes options which, if exercised, would bring cumulative value to $63,397,435.",2026-09-02 18:10:50,claude-haiku-4-5,3869e500cab4b247591d4abc590a244722bbef1b1cffb39489303d1f0c7f54b9,1f32b0159df4,0e8e9ce6101337f8,true,
b66c9f771ba77992,4528154,2026-06-26,NAVY,"L3 Technologies, Inc",Northampton,Massachusetts,44166206,modification,N00024-21-C-5322,N00024-21-C-5322,,,firm-fixed-price,false,false,Procurement of additional MK 20 Mod 1 Electro-Optical Sensor Systems and spares in support of Arleigh Burke-class ships and allied navies.,"Northampton, Massachusetts",June 2029,"Naval Sea Systems Command, Washington, D.C.",,,false,0.95,"Combined purchases for U.S. Navy (51%), Australia (17%), Japan (16%), and Canada (16%) under Foreign Military Sales program.",2026-09-02 18:10:50,claude-haiku-4-5,3869e500cab4b247591d4abc590a244722bbef1b1cffb39489303d1f0c7f54b9,1f32b0159df4,8b9fd266b5107dcd,true,
