contract_uid,contract_number,contractor_raw,ticker,service_branch,work_description,contracting_activity,first_event_date,last_event_date,n_events,n_modifications,initial_value_usd,total_actioned_usd,ceiling_usd,history_complete,built_at
d0d61756ee68a14d,W9127N-26-C-A028,"HME Construction Inc.,*",,ARMY,Clamshell maintenance dredging and associated hydrographic and land survey work.,"U.S. Army Corps of Engineers, Portland, Oregon",2026-07-28,2026-07-28,1,0,11502000,11502000,12999900,true,2026-09-02 18:11:08
41a73622750b4106,FA2391-26-B-B027,Honeywell International Inc.,HON,AIR FORCE,Development of advanced computational tools and processes for designing a fan module in an embedded propulsion installation for the Aggressive Embedded Propulsion Operability program.,"Air Force Research Lab, Air Warfare Directorate, Wright-Patterson Air Force Base, Ohio",2026-08-19,2026-08-19,1,0,19814712,19814712,,true,2026-09-02 18:11:08
a5702972026c9827,N66604-26-D-P600,L3 Technologies Inc.,LHX,NAVY,Hardware and services for towed array programs using towed array integrated product team telemetry.,"Naval Undersea Warfare Center, Division Newport, Newport, Rhode Island",2026-07-10,2026-07-10,1,0,42677977,42677977,,true,2026-09-02 18:11:08
5cb3bd985103cf90,N6600126R0108,LATG Inc.,,NAVY,"Operational exercise design and construction, operations and requirements analysis, concept formulation and development, feasibility demonstrations, and operational and technical support including systems engineering, requirements verification and validation, software and hardware design, systems integration, test and evaluation, and DevSecOps methodologies.","Naval Information Warfare Center Pacific, San Diego, California",2026-08-13,2026-08-13,1,0,278000000,278000000,400000000,true,2026-09-02 18:11:08
c17330ecc709a536,W50S8H-26-D-A021,"Lawman Heating & Cooling Inc.,*",,ARMY,"Maintenance, repair, and construction services at various locations.","U.S. Property and Fiscal Office, New York",2026-06-29,2026-06-29,1,0,45000000,45000000,,true,2026-09-02 18:11:08
9823fd2bdd8a4812,HTC71124DW009/P0008,Liberty Global Logistics LLC,,OTHER,"International ocean and intermodal, time definite, port-to-port, and door-to-door transportation services for containerized and breakbulk cargo under the Universal Services Contract-10 program.","The U.S. Transportation Command, Directorate of Acquisition, Scott Air Force Base, Illinois",2026-07-15,2026-07-15,1,0,800000000,800000000,2325000000,true,2026-09-02 18:11:08
68bd26bc2a4d0730,N00189-26-D-L018,"Link Technologies Inc.,*",,NAVY,High-resolution ocean floor mapping services using long-endurance unmanned surface vehicles for the Naval Oceanographic Office (NAVOCEANO).,"Naval Supply Systems Command Fleet Logistics Center Norfolk, Norfolk, Virginia",2026-07-30,2026-07-30,1,0,40000000,40000000,,true,2026-09-02 18:11:08
2374e930aa3cc396,W5168W-26-D-A025,"MSAB LLC,*",,ARMY,"Construction work including administrative, recreational, billeting, workshops, maintenance and training facilities, and general construction trades.","Army Field Directorate Office, Fort Sam Houston, Texas",2026-07-15,2026-07-15,1,0,193000000,193000000,,true,2026-09-02 18:11:08
b5411e028fe397b0,W911NF-26-D-A010,"Millburn Harbor Inc.,*",,ARMY,"Establish and strengthen networks connecting the United States Department of War, United States Army Combat Capabilities Development Command Army Research Laboratory, and government partners with academia, industry, and other government agencies through science and technology education outreach initiatives.","U.S. Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-06-26,2026-06-26,1,0,49000000,49000000,,true,2026-09-02 18:11:08
b34df4d09826aba1,FA853226DB021,Newton Corp.,,AIR FORCE,Next generation aerospace and ground equipment to modernize and source aerospace and ground equipment.,"Air Force Material Command Air Force Life Cycle Management Center, Support Equipment and Vehicles, Robins Air Force Base, Warner Robins, Georgia",2026-08-17,2026-08-17,1,0,920000000,920000000,,true,2026-09-02 18:11:08
c2260513a18f6953,FA8750-26-C-B021,Next Semiconductor Technologies Inc.,,AIR FORCE,Development of heterogeneous microelectronics components for Assured Non-Kinetics.,"Air Force Research Laboratory, Rome, New York",2026-07-16,2026-07-16,1,0,34142054,34142054,,true,2026-09-02 18:11:08
29deb6a290bc0f24,N40084-26-D-1506,Nippo Corp.,,NAVY,"Project design, construction, renovation, modernization, repair, and maintenance projects at U.S. government installations.","Naval Facilities Engineering Systems Command, Far East, Yokosuka, Japan",2026-07-30,2026-07-30,1,0,1000000000,1000000000,,true,2026-09-02 18:11:08
76d9587c7ec13a0b,HTC71124DW013/P0007,Northcliffe Ocean Shipping & Trading Co. Inc.,,OTHER,"International ocean and intermodal, time definite, port-to-port, and door-to-door transportation services for containerized and breakbulk cargo under the Universal Services Contract-10 program.","The U.S. Transportation Command, Directorate of Acquisition, Scott Air Force Base, Illinois",2026-07-15,2026-07-15,1,0,800000000,800000000,2325000000,true,2026-09-02 18:11:08
54e8f25da260487e,SPE2DE-26-D-0009,"OJH Services Inc.,**",,DEFENSE LOGISTICS AGENCY,Supply of medical and surgical supplies for the Defense Logistics Agency Electronic Catalog.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-08-05,2026-08-05,1,0,46000000,46000000,,true,2026-09-02 18:11:08
9f72a12481bd0106,N6893626D5014,"OSI Federal Technologies Inc.,*",,NAVY,"Procurement of commercial laptops and associated peripherals including Getac S510 laptops, solid-state drives, docking stations, and carrying cases to support the Joint Mission Planning System for the Navy and Marine Corps.","Naval Air Warfare Center Weapons Division, China Lake, California",2026-07-01,2026-07-01,1,0,14064650,14064650,,true,2026-09-02 18:11:08
7cc5ae596970d3f3,SPRDL1-26-D-0032,Oshkosh Defense LLC,OSK,DEFENSE LOGISTICS AGENCY,Requirements contract for pneumatic tire wheel assemblies.,"Defense Logistics Agency Weapons Support, Warren, Michigan",2026-06-25,2026-06-25,1,0,9266404,9266404,,true,2026-09-02 18:11:08
c00811b90ea0dfcd,FA8132-26-D-0001,PCX Inc.,,AIR FORCE,Plasma spray guns and miscellaneous plasma spray system components.,"Air Force Sustainment Center, Maintenance Contracting Branch, Tinker AFB, Oklahoma",2026-07-23,2026-07-23,1,0,14000000,14000000,,true,2026-09-02 18:11:08
3aca43c3e8fc05ea,N69450-26-C-0017,"Red Eagle 3 JV,*",,NAVY,"Construction of a P620 engine test cell facility at Naval Air Station Jacksonville, Florida.","Naval Facilities Engineering Systems Command Southeast, Jacksonville, Florida",2026-08-20,2026-08-20,1,0,117780470,117780470,130000428,true,2026-09-02 18:11:08
a598587afd40d891,N0001926C0110,Rolls-Royce Corp.,RR,NAVY,Production and delivery of 10 1107C Lot 28 production engines for the CMV-22 aircraft.,"Naval Air Systems Command, Patuxent River, Maryland",2026-07-13,2026-07-13,1,0,36500000,36500000,,true,2026-09-02 18:11:08
5ddb98c115c62834,W911QX-26-D-A009,"Sandtable Inc.,*",,ARMY,Integrated mission planning and wargaming support.,"Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-08-21,2026-08-21,1,0,45291762,45291762,,true,2026-09-02 18:11:08
7e2d1bac204c72be,FA8121-26-D-B001,Segers Aero Corp.,,AIR FORCE,Repair and overhaul of non-commercial aircraft parts for T56 engines used on C-130 aircraft.,"Air Force Sustainment Center, Tinker Air Force Base, Oklahoma",2026-07-23,2026-07-23,1,0,343201556,343201556,,true,2026-09-02 18:11:08
6a597c097651935b,N0017326D2425,"Space Ground System Solutions, Inc",,NAVY,"US Naval Research Laboratory Blossom Point Tracking Facility satellite software and operations support, including information technology infrastructure support and cybersecurity.","U.S. Naval Research Laboratory, Washington, District of Columbia",2026-06-26,2026-06-26,1,0,245000000,245000000,,true,2026-09-02 18:11:08
ca2fc37db23e25a3,N44255-21-D-5006,Staite Engineering Inc.,,NAVY,"New construction, repair, alteration, renovation, demolition, dredging, and related construction services for marine waterfront facilities and supporting infrastructure within NAVFAC Northwest area of responsibility.","NAVFAC Northwest, Silverdale, Washington",2026-08-07,2026-08-07,1,1,,54000000,380000000,false,2026-09-02 18:11:08
9dbf271c20ff6b18,SPE300-26-D-3018,Sysco Seattle Inc.,SYY,DEFENSE LOGISTICS AGENCY,Full-line food and beverage items.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-06-30,2026-06-30,1,0,281019046,281019046,,true,2026-09-02 18:11:08
a610ad383d5d387d,W56KGY-26-F-A002,TCOM LP,,ARMY,"Production, fielding, sustainment and lifecycle support of the Persistent Surveillance Systems-Tethered (PSS-T) family of systems.","Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-07-21,2026-07-21,1,0,446736050,446736050,,true,2026-09-02 18:11:08
9f2b17fbb897ca12,N00024-19-C-2216,"Thoma-Sea Marine Constructors LLC,*",,NAVY,"Engineering change related to shore power configuration and capability for NOAA Auxiliary general Oceanographic Research Variant Ships 1 and 2, and settlement of other ship changes.","Naval Sea Systems Command, Washington, D.C.",2026-07-02,2026-07-02,1,1,,26625622,,false,2026-09-02 18:11:08
0bbf64bd8fc8aec3,W31P4Q-21-F-0038,Torch Technologies Inc.,,ARMY,Hardware-in-the-Loop systems of systems to acquire engineering services technical directive efforts.,"Army Contracting Command, Redstone Arsenal, Alabama",2026-06-24,2026-07-22,2,2,,22717425,659292704,false,2026-09-02 18:11:08
3b111341a3d8548b,FA9453-20-C-0040,Toyon Research Corp.,,AIR FORCE,Algorithm development for resilient on-orbit image processing.,"Air Force Research Laboratory, Kirtland Air Force Base, New Mexico",2026-08-20,2026-08-20,1,1,,13055200,21708479,false,2026-09-02 18:11:08
907cedaf6e3e8826,W15QKN-26-D-A102,UTM Ltd.,,ARMY,Procurement of 5.56mm M1042 loose and M1071 linked marking ammunition cartridges for use in the Close Combat Mission Capability Kit.,"Army Contracting Command, Newark, New Jersey",2026-08-25,2026-08-25,1,0,257402691,257402691,,true,2026-09-02 18:11:08
7322186caa8a944a,FA8903-26-D-0023,Vincent Jones Roofing Inc.,,AIR FORCE,"Roofing, repair, and replacement services including low-slope, steep-slope, and metal roofing system work.","772nd Enterprise Sourcing Squadron, Joint Base San Antonio–Lackland, Texas",2026-06-29,2026-06-29,1,0,450000000,450000000,,true,2026-09-02 18:11:08
81f8bf52061260ee,HTC711-26-D-E137,Virginia International Terminals LLC,,OTHER,Stevedoring and related terminal services at the Ports of Virginia.,"U.S. Transportation Command Directorate of Acquisition, Scott Air Force Base, Illinois",2026-08-05,2026-08-05,1,0,19778309,19778309,24722886,true,2026-09-02 18:11:08
075bffb4984d97a5,FA8723-26-9-B002,WildStar LLC,,AIR FORCE,Ground-based radar digitization and modernization efforts to create a common architecture and design for upgrade of ground-based radars.,"Space Systems Command, Colorado Springs, Colorado",2026-07-17,2026-07-17,1,0,20226551,20226551,,true,2026-09-02 18:11:08
d6679e357dc8e80e,HQ0860-26-C-E058,"X-Bow Launch Systems,*",,MISSILE DEFENSE AGENCY,"Design, development, and demonstration of a high-performance solid rocket motor (SRM) as part of the Missile Defense Agency's Rapid Response Small Launcher Technology program.","The Missile Defense Agency, Redstone Arsenal, Alabama",2026-07-09,2026-07-09,1,0,,,10981581,true,2026-09-02 18:11:08
40ad7d95832d9d8f,FA853226DB003,ATAP,,AIR FORCE,Next generation aerospace and ground equipment to modernize and source aerospace and ground equipment.,"Air Force Material Command Air Force Life Cycle Management Center, Support Equipment and Vehicles, Robins Air Force Base, Warner Robins, Georgia",2026-08-17,2026-08-17,1,0,920000000,920000000,,true,2026-09-02 18:11:08
f8ca59f09954aee1,W912PM-26-C-A020,ACC Construction Co. Inc.,,ARMY,"Construction of a new hangar, shops, storage, and administration building with functional spaces and supporting building systems.","U.S. Army Corps of Engineers, Wilmington, North Carolina",2026-08-27,2026-08-27,1,0,73984082,73984082,81544927,true,2026-09-02 18:11:08
6ac432b8030c3fda,W912DQ-26-D-A016,AECOM Technical Services Inc.,ACM,ARMY,"Architect-engineer services including civil planning, design, and support during construction for civil works projects and other assigned missions within the U.S. Army Corps of Engineers, Northwestern Division's area of operations.","U.S. Army Corps of Engineers, Kansas City, Missouri",2026-08-07,2026-08-07,1,0,95000000,95000000,,true,2026-09-02 18:11:08
10dae301e5d91f4d,N39430-26-D-2012,Aptim Federal Services LLC,,NAVY,"Provide petroleum, oil and lubricants engineering and design services for systems and supporting facilities at various Navy and Marine Corps installations worldwide.","Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California",2026-08-31,2026-08-31,1,0,145000000,145000000,,true,2026-09-02 18:11:08
089ad3d8ca6b8ff6,M67854-25-C-0023,Kongsberg Defence & Aerospace,,NAVY,"Procurement of additional Initial Issue Provisioning Turret Spares, associated engineering change proposals, and repair and sustainment processes for the Amphibious Combat Vehicle Medium Caliber Cannon PROTECTOR Remote Turret 20.","Portfolio Acquisition Executive Marine Corps, Quantico, Virginia",2026-08-24,2026-08-24,1,1,,44267020,335904707,false,2026-09-02 18:11:08
7f4e1facc7cf48e7,W58RGZ-26-C-0006,Lockheed Martin Corp.,LMT,ARMY,"AH-64 Apache Modernized Target Acquisition Designation Sight/Pilot Night Vision Sensor (MTADS/PNVS) performance-based logistics program, including obsolescence, replacement configurations, redesigns, and ground support equipment.","Army Contracting Command, Redstone Arsenal, Alabama",2026-06-24,2026-06-24,1,0,66759431,66759431,382051127,true,2026-09-02 18:11:08
2ed287db45280247,W15QKN-26-D-0013,Northrop Grumman Systems Corp.,NOC,ARMY,"Non-recurring engineering development, manufacturing, design and testing support interoperable with 20mm, 25mm, 30mm x 113mm, 30mm x 173mm, and 50mm weapon systems.","Army Contracting Command, Newark, New Jersey",2026-06-24,2026-06-24,1,0,83600000,83600000,,true,2026-09-02 18:11:08
f790d1d148f0da85,FA8819-26-F-B026,Omni Federal LLC,,AIR FORCE,"Development of a front office tool for System Delta 89 to automate processes, streamline workflows, and enhance overall operational efficiency.","The Space Combat Power Directorate, Space Systems Command, Los Angeles Air Force Base, California",2026-07-31,2026-07-31,1,0,9489465,9489465,,true,2026-09-02 18:11:08
19c0667eb1a6bfb2,FA8818-26-C-B003,Rocket Lab USA Inc.,RKLB,AIR FORCE,"Suborbital launch of 12 suborbital launch vehicles, with six optional launches.","The Space Systems Command, Kirtland Air Force Base, Albuquerque, New Mexico",2026-07-21,2026-07-21,1,0,266000000,266000000,,true,2026-09-02 18:11:08
4bb42eee3afa876f,N6274226D1803,Stantec GS Inc.,STN,NAVY,Cultural resource technical services including archaeology monitoring and data recovery.,"NAVFAC Pacific, Pearl Harbor, Hawaii",2026-08-20,2026-08-20,1,0,70000000,70000000,,true,2026-09-02 18:11:08
ef0d62aeb7546446,W91278-26-D-A041,WSP USA Inc.,,ARMY,Architect-engineer services available through competitive order placement.,"U.S. Army Corps of Engineers, Mobile, Alabama",2026-07-22,2026-07-22,1,0,249000000,249000000,,true,2026-09-02 18:11:08
27815394df9b62b4,N0001920D0013,"RTX Corp., Pratt and Whitney Military Engines",RTX,NAVY,"Undefinitized contract action modification adding scope to procure initial spares for the F135 propulsion system, including depot and common spares for the F-35 global spares pool and country unique spares in support of the Joint Strike Fighter program.","The Naval Air Systems Command, Patuxent River, Maryland",2026-07-30,2026-07-30,1,1,,1295745898,,false,2026-09-02 18:11:08
ee247e92f745c69f,W912WJ-26-C-A017,Great Lakes Dredge & Dock Co. LLC,GLDD,ARMY,Improvement dredging associated with the New Haven Harbor Federal Navigation Project.,"U.S. Army Corps of Engineers, Concord, Massachusetts",2026-08-24,2026-08-24,1,0,68869200,68869200,,true,2026-09-02 18:11:08
55ace34d7835b119,N000104-24-G-CL01,Raytheon Co.,RTX,NAVY,Repair of 29-part numbers with various quantities for the Close-In Weapon System.,"Naval Supply Systems Command, Weapon Systems Support, Philadelphia, Pennsylvania",2026-07-21,2026-07-21,1,0,49720000,49720000,,true,2026-09-02 18:11:08
3a0b331f2079e159,FA8540-26-D-B001,Northrop Grumman Systems Corp.,NOC,AIR FORCE,"Continued sustainment, production, and modifications for the LITENING Comprehensive Advanced Targeting Pod (Laser Infrared Targeting and Navigation).","The Precision Attack Contracting Branch, Robins Air Force Base, Georgia",2026-07-30,2026-07-30,1,0,1840000000,1840000000,,true,2026-09-02 18:11:08
4ae33cee1641d9cb,N0016426DLN08,Lockheed Martin Corp.,LMT,NAVY,"Contractor support services, interim sustainment support, and engineering support associated with the Target Sight System.","The Naval Surface Warfare Center Crane, Crane, Indiana",2026-08-27,2026-08-27,1,0,48965977,48965977,,true,2026-09-02 18:11:08
951eb02be6dea6ea,N00189-26-D-L015,"AOR International LLC,*",,NAVY,High-resolution ocean floor mapping services using long-endurance unmanned surface vehicles for the Naval Oceanographic Office (NAVOCEANO).,"Naval Supply Systems Command Fleet Logistics Center Norfolk, Norfolk, Virginia",2026-07-30,2026-07-30,1,0,40000000,40000000,,true,2026-09-02 18:11:08
66c6c2aae1e6d9b5,W9124J-26-C-A020,"ASJV LLC,*",,ARMY,Respite care services.,"Army Field Directorate Office, Fort Sam Houston, Texas",2026-08-20,2026-08-20,1,0,19815070,19815070,,true,2026-09-02 18:11:08
b9defac682085bfa,N3220526C1240,Alabama Shipyard,,NAVY,91-calendar day shipyard availability for the regular overhaul and dry docking of Military Sealift Command's fleet ordinance and dry cargo vessel USNS William Mclean (T-AKE 12).,"Military Sealift Command, Norfolk, Virginia",2026-07-01,2026-07-01,1,0,31379212,31379212,31596512,true,2026-09-02 18:11:08
511690a54dbd93dc,W15QKN-21-D-0014,Alloy Surface Co.,,ARMY,"Production, testing, inspection, packaging, and delivery of M211, MJU-49, MJU-50A/B, MJU-51A/B, MJU-52A/B, MJU-64/B, MJU-66/B, and XM-219 decoys.","Army Contracting Command, Newark, New Jersey",2026-06-24,2026-06-24,1,1,,300000000,328823677,false,2026-09-02 18:11:08
1ce7109d2dd5c512,SPE605-26-D-8516,American Credence Enterprises Inc.,,DEFENSE LOGISTICS AGENCY,Various types of fuel.,"Defense Logistics Agency Energy, Fort Belvoir, Virginia",2026-08-21,2026-08-21,1,0,33695294,33695294,,true,2026-09-02 18:11:08
507aa0c30092b86e,HTC71124DW003/P0007,American Roll-On Roll-Off Carrier LLC,,OTHER,"International ocean and intermodal, time definite, port-to-port, and door-to-door transportation services for containerized and breakbulk cargo under the Universal Services Contract-10 program.","The U.S. Transportation Command, Directorate of Acquisition, Scott Air Force Base, Illinois",2026-07-15,2026-07-15,1,0,800000000,800000000,2325000000,true,2026-09-02 18:11:08
46ff0302486daf52,W58RGZ-26-D-A001,"Avion Solutions Inc.,*",,ARMY,Engineering and program management services.,"Army Contracting Command, Redstone Arsenal, Alabama",2026-07-08,2026-07-08,1,0,87223150,87223150,,true,2026-09-02 18:11:08
f0cad290c64bc893,N0002426C4428,"BAE Systems, Maritime Solutions San Diego",BA,NAVY,"Maintenance, modernization and repair of USS Boxer (LHD 4) during a fiscal 2027 selected restricted availability.","Naval Sea Systems Command, Washington, D.C.",2026-08-11,2026-08-11,1,0,149752069,149752069,180005703,true,2026-09-02 18:11:08
5b6ca929a259d1e9,N6449826D1013,Bird-Johnson Propeller Co. LLC,,NAVY,Commercial depot-level overhaul of Navy controllable-pitch propeller hubs and oil distribution boxes.,"Naval Surface Warfare Center Philadelphia Division, Philadelphia, Pennsylvania",2026-07-31,2026-07-31,1,0,98701174,98701174,,true,2026-09-02 18:11:08
cb94dbcaf089a7e5,FA4419-26-D-0007,Bowhead Base Operations LLC,,AIR FORCE,"Base telecommunications support for wired telecommunications and networked voice, video and data services.","97th Contracting Flight, Altus AFB, Oklahoma",2026-06-29,2026-06-29,1,0,30000000,30000000,,true,2026-09-02 18:11:08
a029e704c9cd8f70,FA4890-24-F-0071,Credence Dynamo Solutions LLC,,AIR FORCE,"Intelligence, surveillance, and reconnaissance services support exercising Option Year Two.","Air Combat Command Acquisition Management & Integration Center, Langley AFB, Virginia",2026-06-23,2026-06-23,1,1,,11792724,28612601,false,2026-09-02 18:11:08
e5b0b0a95bea65d7,N44255-26-D-1502,DOD Marine Constructors JV,,NAVY,"New construction, renovation, alteration, demolition, and repair work for marine piers and facilities at various locations within the Naval Facilities Engineering Systems Command Northwest area of operations.","Naval Facilities Engineering Systems Command Northwest, Silverdale, Washington",2026-07-30,2026-07-30,1,0,700000000,700000000,,true,2026-09-02 18:11:08
7462d7e5937e2690,N6449826D1025,"Delphinus Engineering Inc.,*",,NAVY,"Hull, mechanical and electrical machinery and systems services in support of surface fleet, submarine, shore-based installations, and various maritime vessels and land-based sites.","Naval Surface Warfare Center Philadelphia Division, Philadelphia, Pennsylvania",2026-08-19,2026-08-19,1,0,112833317,112833317,112833317,true,2026-09-02 18:11:08
9687442b6bb2a196,N6134026D1009,Dignitas Technologies LLC,,NAVY,"Development, procurement, modernization, technical refresh, and sustainment of Navy Surface and Undersea training devices, training systems, and associated courseware and curriculum in support of evolving fleet training requirements and maintaining operational readiness for the Navy.","Naval Air Warfare Center Training Systems Division, Orlando, Florida",2026-06-30,2026-06-30,1,0,49500000,49500000,,true,2026-09-02 18:11:08
3c306b66d5f62704,W911QX-26-D-A005,ECS Federal LLC,,ARMY,"Management, maintenance, transition, and decommissioning of a Secured Unclassified Network legacy system and infrastructure.","Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-08-20,2026-08-20,1,0,147800000,147800000,,true,2026-09-02 18:11:08
840c38edcba62d29,N6600126R0103,Epsilon C5I Inc.,,NAVY,"Operational exercise design and construction, operations and requirements analysis, concept formulation and development, feasibility demonstrations, and operational and technical support including systems engineering, requirements verification and validation, software and hardware design, systems integration, test and evaluation, and DevSecOps methodologies.","Naval Information Warfare Center Pacific, San Diego, California",2026-08-13,2026-08-13,1,0,278000000,278000000,400000000,true,2026-09-02 18:11:08
424f49202fe199e2,W912QR-26-C-A024,GEM Building Contractors & Developers Inc.,,ARMY,Design-bid-build construction of an area maintenance support activity and vehicle maintenance shop.,"U.S. Army Corps of Engineers, Louisville, Kentucky",2026-08-06,2026-08-06,1,0,26080966,26080966,26122719,true,2026-09-02 18:11:08
935b1a75e2f5a3ba,W56HZV-23-C-0059,General Dynamics Land Systems Customer Service and Support Co.,GD,ARMY,Operation and maintenance of a government facility and provision of repair and sustainment services for the M1A1/M1A2 Abrams and M2A2/M3A3 Bradley family of vehicles.,"Army Contracting Command, Detroit Arsenal, Michigan",2026-08-27,2026-08-27,1,1,,13029776,,false,2026-09-02 18:11:08
47c29f1a27c335d3,N00024-24-C-6230,General Dynamics Mission Systems,GD,NAVY,"Engineering and technical support including software development, hardware and software integration for Navy Submarines.","Naval Sea Systems Command, Washington, D.C.",2026-06-22,2026-06-22,1,1,,23759208,,false,2026-09-02 18:11:08
b7162c465f935b5c,W58RGZ-19-C-0003,General Electric Co.,GE,ARMY,Engineering and manufacturing development of the Improved Turbine Engine for Apache and Black Hawk helicopters.,"Army Contracting Command, Redstone Arsenal, Alabama",2026-06-25,2026-06-30,2,2,,87560000,963769255,false,2026-09-02 18:11:08
531635371edc2940,W9128F-26-D-A041,"Goshawk LLC,*",,ARMY,"Design-build and design-bid-build construction services in support of the Petroleum, Oil, and Lubricants Mandatory Center of Expertise.","U.S. Army Corps of Engineers, Omaha, Nebraska",2026-08-06,2026-08-06,1,0,699000000,699000000,,true,2026-09-02 18:11:08
dbd17b375228f73c,N00024-21-C-2106,Huntington Ingalls Inc.,HII,NAVY,USS John C. Stennis (CVN 74) Refueling Complex Overhaul supplemental work and special incentive for schedule performance.,"Naval Sea Systems Command, Washington, D.C.",2026-06-24,2026-06-24,1,1,,15000000,,false,2026-09-02 18:11:08
11d25eccdee36129,N0001426C1309,"Hyliion Inc.,*",HYLN,NAVY,"Design, develop, build, test and deliver 2-megawatt and 3-megawatt scale power generation units, plus core technology design and manufacturing efforts.","ONL, Arlington, Virginia",2026-07-21,2026-07-21,1,0,41699946,41699946,41699946,true,2026-09-02 18:11:08
e35a4deb843d8fa9,W911QX-26-D-A007,"Ideal Innovations Inc.,*",,ARMY,Research and development to address radio-frequency sensing through obscured media.,"Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-06-25,2026-06-25,1,0,71987505,71987505,,true,2026-09-02 18:11:08
f99486bd0d036090,W50S8H-26-D-A017,"Industry Standard USA LLC,*",,ARMY,"Maintenance, repair, and construction services at various locations.","U.S. Property and Fiscal Office, New York",2026-06-29,2026-06-29,1,0,45000000,45000000,,true,2026-09-02 18:11:08
9141fa5d81851933,SPRDL1-26-D-0026,"Integrated Procurement Technologies,*",,DEFENSE LOGISTICS AGENCY,Supply of engine fuel tanks under a five-year indefinite-delivery/indefinite-quantity contract.,"Defense Logistics Agency Weapons Support, Warren, Michigan",2026-06-22,2026-06-22,1,0,860700000,860700000,,true,2026-09-02 18:11:08
f1ba9d9ffbb4ff80,W9126G-26-D-A043,Jones Lang LaSalle Americas Inc.,JLL,ARMY,"Professional real estate negotiation services for properties located within Texas, Arizona, California, Louisiana, and New Mexico.","U.S. Army Corps of Engineers, Fort Worth, Texas",2026-07-02,2026-07-02,1,0,99000000,99000000,99000000,true,2026-09-02 18:11:08
067c0d639a6cc9e0,FA8691-26-C-B010,Lockheed Martin Rotary & Mission Systems,LMT,AIR FORCE,"Maintenance, repair, and sustainment of an integrated suite of mission equipment and aircraft systems for Republic of Korea Peace Krypton Prime Mission Equipment.","Air Force Life Cycle Management Center, Wright-Patterson Air Force Base, Ohio",2026-07-16,2026-07-16,1,0,101750347,101750347,,true,2026-09-02 18:11:08
75ab164a4301bbbc,N0001919G0008,"Lockheed Martin Corp., Lockheed Martin Aeronautics Co.",LMT,NAVY,"Procurement of material modification kits to support the F-35 Joint Strike Fighter aircraft retrofit and modification efforts for the Air Force, Marines, Navy, and non-U.S. Department of Defense participants.","Naval Air Systems Command, Patuxent River, Maryland",2026-06-26,2026-06-26,1,1,,23324676,,false,2026-09-02 18:11:08
f17477cf54a609cc,N6449826D1017,MTU Maintenance Berlin-Brandenburg (MTU-BB),MTX.DE,NAVY,"Commercial depot-level overhaul of Navy, Coast Guard, Military Sealift Command, and Foreign Military LM2500 and LM2500+ marine gas turbine engines.","Naval Surface Warfare Center Philadelphia Division, Philadelphia, Pennsylvania",2026-07-13,2026-07-13,1,0,370226037,370226037,370226038,true,2026-09-02 18:11:08
a9293a84a4ee7d3c,W912P4-26-D-A005,"Morrish-Wallace Construction Inc.,*",,ARMY,Toledo Harbor/River dredging.,"U.S. Army Corps of Engineers, Buffalo, New York",2026-08-03,2026-08-03,1,0,20000000,20000000,,true,2026-09-02 18:11:08
c864eec8457fc507,N39430-26-C-2001,National Institute of Building Sciences,,NAVY,Industrialized construction criteria standards and design support.,"Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California",2026-07-20,2026-07-20,1,0,19697634,19697634,,true,2026-09-02 18:11:08
947188b33ae62426,N0001926C1017,"Northrop Grumman Systems Corp., Aerospace Systems",NOC,NAVY,"Production, delivery, and associated support for three E-2D Advanced Hawkeye Block II aircraft for the Navy.","Naval Air Systems Command, Patuxent River, Maryland",2026-07-22,2026-07-22,1,0,1196000000,1196000000,,true,2026-09-02 18:11:08
e273b6254414f8bc,N0042121D0034,Omega Aerial Refueling Services Inc.,,NAVY,"Contractor-owned and operated air-to-air refueling services for pilot initial qualifications, recurring pilot refresher readiness training, and supporting fleet exercises.","Naval Air Warfare Center Aircraft Division, Patuxent River, Maryland",2026-07-23,2026-07-23,1,1,,938853731,,false,2026-09-02 18:11:08
bde80b4a98d84f9b,SP0600-26-C-8380,Omega Pipeline Co. LLC,,DEFENSE LOGISTICS AGENCY,"Operation and maintenance of the natural gas utility system at Fort Leonard Wood, Missouri.","Defense Logistics Agency Energy, Fort Belvoir, Virginia",2026-07-31,2026-07-31,1,0,90732281,90732281,,true,2026-09-02 18:11:08
2b1e1a40b2455850,W50S8H-26-D-A022,"Powis Contracting Inc.,*",,ARMY,"Maintenance, repair, and construction services at various locations.","U.S. Property and Fiscal Office, New York",2026-06-29,2026-06-29,1,0,45000000,45000000,,true,2026-09-02 18:11:08
1fdb782d9a6b286f,FA9453-25-C-X055,RTX BBN Technologies Inc.,RTX,AIR FORCE,Space Data Networking Experimentation prototype.,"The Air Force Research Laboratory Space Warfare Directorate, Kirtland Air Force Base, New Mexico",2026-07-09,2026-07-09,1,1,,11048561,11518443,false,2026-09-02 18:11:08
